GCP PSOE,Your organization has an Organization Policy constraint set at the organization level that restricts the creation of external IP addresses on Compute Engine instances (constraints/compute.vmExternalIpAccess). A development folder requires an exception to allow external IP addresses for specific testing purposes. The folder's policy should also retain some restrictions from the parent organization policy while adding new allowed values. What should you configure at the folder level to achieve this?,"Select 'Override parent's policy' and set 'Replace' under Policy enforcement, then add all required values including parent values.",Select 'Google-managed default' and configure a separate custom constraint for the folder.,Select 'Inherit parent's policy' and add conditional rules with tags for the testing environment.,"Select 'Override parent's policy' and set 'Merge with parent' under Policy enforcement, then add the required allowed values.",4,"When you select 'Override parent's policy' and choose 'Merge with parent,' the effective policy on the folder will merge with the parent organization's policy. This allows you to add additional allowed values at the folder level while retaining inherited restrictions from the parent policy. Reference: https://cloud.google.com/resource-manager/docs/organization-policy/understanding-hierarchy"
GCP PSOE,Your organization wants to test Container Threat Detection to validate that it is properly configured before relying on it for production workload security. You need to trigger a detection and verify that findings appear in Security Command Center. What is the recommended approach to test Container Threat Detection?,Submit a test request through the Security Command Center API to generate synthetic Container Threat Detection findings for validation.,Deploy a test container with a name prefixed with 'ktd-test' and execute a known suspicious behavior such as running a reverse shell or accessing sensitive host files.,Disable the Container Threat Detection noise reduction filter globally and deploy any container with standard behaviors to verify telemetry collection.,Enable verbose logging mode for Container Threat Detection and analyze the raw telemetry output for expected detection events.,2,Google recommends prefixing the container or pod name with 'ktd-test' when testing Container Threat Detection. This bypasses noise reduction filters that temporarily filter certain findings for new containers. You can then execute known malicious behaviors like running reverse shells or reading /etc/shadow to trigger detections. Reference: https://cloud.google.com/security-command-center/docs/how-to-test-container-threat-detection
GCP PSOE,"You need to detect when critical security log sources stop sending data to Cloud Logging, which could indicate a compromised or misconfigured system. You want to create an alerting mechanism that notifies your security team when a specific log source has not written any data for 30 minutes after having previously sent data. What should you configure?",Create a metric-absence alerting policy that monitors the log-based metric for the specific log source with a 30-minute trigger absence time.,Create a SQL-based alerting policy that queries for zero log entries from the source within a 30-minute sliding window.,Create a log-based alerting policy that searches for the absence of specific log entry patterns within 30 minutes.,Create a counter metric and configure an alerting policy with a threshold condition of less than one over 30 minutes.,1,Metric-absence conditions notify you when a monitored time series has no data for a specific period. The trigger absence time specifies how long the metric must be absent before alerting. This requires at least one successful measurement before the absence detection activates. Reference: https://cloud.google.com/monitoring/alerts/metric-absence
GCP PSOE,"Your security team needs to centralize audit logs from all 50 projects within your Google Cloud organization into a single BigQuery dataset for security analysis. The logs must include Admin Activity and Data Access audit logs from all projects, and the team wants to prevent child projects from storing duplicate copies locally. Which configuration should you implement?",Create individual project-level sinks in all 50 projects with identical filters and configure each to export to the same BigQuery dataset with partitioned tables.,Create an intercepting aggregated sink at the organization level with a filter for audit logs and configure the destination as a BigQuery dataset with partitioned tables.,Create a non-intercepting aggregated sink at the folder level for each business unit and configure each to export to separate BigQuery datasets with date-sharded tables.,Create a non-intercepting aggregated sink at the organization level with a filter for audit logs and configure the destination as a BigQuery dataset with date-sharded tables.,2,"An intercepting aggregated sink routes log entries from all child resources (projects and folders) within the organization while preventing those logs from being routed to sinks in child resources, except for _Required sinks. This prevents duplicate storage. Partitioned tables are recommended for better query performance. Reference: https://cloud.google.com/logging/docs/export/aggregated_sinks"
GCP PSOE,Your security team has identified that some developers in your organization need to deploy Compute Engine instances that run with a dedicated service account. The developers should not be able to impersonate the service account using the gcloud CLI or create short-lived credentials directly. You need to configure the minimum required permissions following the principle of least privilege. Which IAM role should you grant to the developers on the service account?,Service Account Token Creator (roles/iam.serviceAccountTokenCreator),Service Account Admin (roles/iam.serviceAccountAdmin),Project Editor (roles/editor),Service Account User (roles/iam.serviceAccountUser),4,"The Service Account User role lets a principal attach a service account to a resource, such as a Compute Engine instance. When code running on that resource needs to authenticate, it can get credentials for the attached service account. This role does not allow principals to create short-lived credentials for service accounts or to use the --impersonate-service-account flag for the gcloud CLI. Reference: https://cloud.google.com/iam/docs/service-account-permissions"
GCP PSOE,Your forensic investigation playbook requires uploading disk images from compromised VMs to Cloud Storage for offline analysis. The disk images may contain sensitive data and must be protected during upload and storage. You need to ensure the evidence maintains chain of custody requirements and cannot be accessed by unauthorized parties. What should you configure for the forensic evidence bucket?,"Configure Google-managed encryption, enable Object Versioning, and restrict bucket access using IAM deny policies.","Enable customer-managed encryption keys (CMEK) for the bucket, configure Object Retention Lock in Locked mode, and enable Data Access audit logs.","Enable uniform bucket-level access, configure signed URLs for uploads, and set the bucket to private with no public access.","Enable customer-supplied encryption keys (CSEK) for all uploads, configure Bucket Lock with a 365-day retention period, and use VPC Service Controls.",2,"CMEK provides control over encryption key management and can support key rotation or revocation if needed. Object Retention Lock in Locked mode ensures evidence cannot be deleted or modified, supporting chain of custody requirements. Data Access audit logs create a record of all access attempts to the evidence, supporting forensic integrity. Reference: https://cloud.google.com/storage/docs/object-lock"
GCP PSOE,Your security team needs to create custom dashboards in Cloud Monitoring to visualize Security Command Center (SCC) findings over time. The dashboard should display trends for high-severity findings detected by Event Threat Detection and Container Threat Detection. Which approach should you use to enable this visualization?,Configure SCC Premium to automatically push metrics to Cloud Monitoring dashboards through the built-in SCC-Monitoring integration feature.,Stream SCC findings directly to Cloud Monitoring using the Security Command Center metrics API and create charts from the securitycenter.googleapis.com/findings metric type.,"Configure continuous exports for SCC findings to Cloud Logging, create log-based metrics from the exported findings, and add charts using those metrics to a custom Cloud Monitoring dashboard.",Use the Cloud Monitoring API to directly query the SCC findings database and configure custom metric descriptors that pull finding counts in real time.,3,"SCC findings from Event Threat Detection and Container Threat Detection can be exported to Cloud Logging using continuous exports, which then allows you to create log-based metrics that track finding occurrences. These log-based metrics can be displayed in Cloud Monitoring charts and dashboards, enabling trend visualization over time. Reference: https://cloud.google.com/security-command-center/docs/export-cloud-logging"
GCP PSOE,Your incident response team is investigating a Cloud SQL data exfiltration alert from Security Command Center. The finding indicates that database data was exported to a Cloud Storage bucket outside your organization. You need to collect evidence about who performed the export and when. Which Cloud Logging query approach should you use?,Query Cloud Monitoring metrics for Cloud SQL export operations and correlate with IAM authentication events.,Create a custom log sink to export all Cloud SQL audit logs to BigQuery and run SQL queries to search for export operations in the last 30 days.,Enable Data Access audit logs for Cloud SQL and wait for new export events to be captured for correlation analysis.,Navigate to Logs Explorer using the Cloud Logging URI from the Security Command Center finding to view pre-filtered logs related to the Cloud SQL export operation.,4,"Security Command Center exfiltration findings include a Cloud Logging URI that links directly to pre-filtered log entries related to the incident. This provides the fastest path to relevant evidence including the principal email, timestamp, and export scope details. Reference: https://cloud.google.com/security-command-center/docs/findings/threats/cloudsql-exfil-export"
GCP PSOE,Your security team suspects lateral movement within your Google Cloud environment after a VM compromise was detected. You need to identify all VMs that the compromised VM (10.10.0.5) communicated with over the last 24 hours using VPC Flow Logs exported to BigQuery. Which BigQuery query approach should you use?,Query the VPC Flow Logs table filtering on protocol=6 only to capture SSH sessions between the compromised VM and other hosts.,Query the Cloud Audit Logs table for the VM's network interface and filter by methodName to identify all outbound API calls made by the instance.,Query the VPC Flow Logs table filtering on the src_ip field for 10.10.0.5 and aggregate by dest_ip to identify unique destination hosts across internal IP ranges.,Use the bytes_sent field in VPC Flow Logs to calculate total data transfer and identify the VM with highest inbound traffic from the compromised host.,3,"VPC Flow Logs contain the 5-tuple information (source IP, destination IP, source port, destination port, protocol) that allows you to filter by the compromised VM's source IP address and identify all unique destination IPs it communicated with. Aggregating by dest_ip reveals the scope of potential lateral movement. Reference: https://cloud.google.com/vpc/docs/about-flow-logs-records"
GCP PSOE,Your organization is deploying applications on GKE and wants to ensure each microservice can only access the specific Google Cloud resources it requires. You need to configure workload-level identity management following least privilege principles. Which configuration approach should you implement?,"Enable Workload Identity Federation for GKE, create unique Kubernetes ServiceAccounts for each microservice, and grant IAM roles on specific resources to each ServiceAccount's principal identifier.",Use the Compute Engine default service account for all node pools and grant it all necessary roles at the project level.,"Create one IAM service account per namespace with all required permissions, and configure all pods in the namespace to use that service account through annotation.",Generate service account keys for each microservice and mount them as Kubernetes secrets in the respective pods.,1,"Workload Identity Federation for GKE lets you assign distinct, fine-grained identities to each application by using IAM policies with Kubernetes ServiceAccount principal identifiers. Granting IAM roles at the resource level ensures each microservice only accesses the specific resources it needs. Reference: https://cloud.google.com/kubernetes-engine/docs/concepts/workload-identity"
GCP PSOE,Your organization wants to monitor for potential brute-force login attempts across your Google Cloud environment. You need to be alerted when there are more than 50 failed authentication attempts from a single IP address within a 15-minute window. The solution must aggregate data across multiple log entries before triggering an alert. What should you do?,Configure a log sink to export authentication logs to Pub/Sub and write a Cloud Function to count failures and send alerts via email when thresholds are exceeded.,"Create a counter-type log-based metric that counts authentication failures, then configure an alerting policy with a threshold condition of 50 events.",Create a log-based alerting policy in the Logs Explorer that filters for authentication failure messages and configures the time between notifications to 15 minutes.,"Upgrade the log bucket to use Log Analytics with a linked BigQuery dataset, then create a SQL-based alerting policy that queries authentication failures grouped by IP address.",4,SQL-based alerting policies can monitor aggregate analysis of log entry data by running SQL queries against log views. This approach supports complex patterns like counting and grouping failed authentication attempts from specific IP addresses within defined time windows. Reference: https://cloud.google.com/logging/docs/analyze/sql-in-alerting
GCP PSOE,Your security team needs to receive real-time notifications whenever IAM policies are modified on production projects in your Google Cloud organization. You want to automate remediation actions when unauthorized changes occur. What should you configure?,Enable Security Command Center asset discovery and configure continuous export to stream all IAM policy changes to a Cloud Storage bucket for processing.,"Create a Cloud Asset Inventory feed with the IAM_POLICY content type and configure it to publish notifications to a Pub/Sub topic, then trigger a Cloud Function to perform remediation.",Use Security Command Center Event Threat Detection to monitor for IAM policy anomalies and configure automatic notification workflows.,Configure Cloud Audit Logs to capture SetIamPolicy events and export them to a Pub/Sub topic using a log sink.,2,"Cloud Asset Inventory feeds provide real-time notifications for asset changes. By specifying the IAM_POLICY content type, you receive notifications whenever IAM policy bindings change. Publishing to Pub/Sub allows you to trigger automated remediation through Cloud Functions. Reference: https://cloud.google.com/asset-inventory/docs/monitor-asset-changes"
GCP PSOE,Your organization uses Security Command Center (SCC) Enterprise tier and wants to enhance threat detection by correlating SCC Event Threat Detection findings with Cloud Audit Logs and other data sources in Google SecOps. You need to implement detection rules that identify complex attack patterns combining SCC findings with additional context. What should you do?,Enable CDIR SCC Enhanced rule sets in Google SecOps curated detections to correlate SCC findings with Cloud Audit Logs and other Google Cloud data sources.,Use the SCC API to pull findings and manually create correlation rules in a custom SIEM solution outside of Google SecOps.,Configure SCC to export findings directly to BigQuery and create scheduled queries to correlate findings with Cloud Audit Logs.,Create custom Event Threat Detection modules in SCC that directly query Cloud Audit Logs for correlation during threat detection.,1,"CDIR (Cloud Detection, Investigation, and Response) SCC Enhanced rule sets contain context-aware rules that correlate Security Command Center findings with data from other sources including Cloud Audit Logs. These rules are specifically designed to enhance threat detection by combining SCC findings with additional context from multiple log sources. Reference: https://cloud.google.com/chronicle/docs/detection/cloud-threats-category"
GCP PSOE,Your organization's security operations team has detected a compromised VM in a production VPC network. You need to immediately isolate the VM to prevent lateral movement while preserving evidence for forensic investigation. The VM must remain powered on for live memory acquisition. What should you do?,Disable the network interface of the compromised VM using the Compute Engine API to immediately sever network connectivity.,Use VPC Service Controls to add the project containing the compromised VM to a new service perimeter with restricted API access.,Delete the external IP address from the VM and move the VM to a quarantine subnet with no routes to other networks.,Apply a network tag to the compromised VM and create a high-priority VPC firewall rule with deny action for all ingress and egress traffic targeting that tag.,4,"Applying a network tag and creating high-priority deny firewall rules allows immediate isolation at the network level while keeping the VM running. VPC firewall rules are enforced at the instance level regardless of OS configuration, preventing the compromised VM from bypassing isolation. This approach preserves volatile evidence for live forensics. Reference: https://cloud.google.com/firewall/docs/firewalls"
GCP PSOE,Your security operations team needs to monitor Cloud Logging for anomalies and wants to understand the differences between system-defined and user-defined log-based metrics for security monitoring. Which statement accurately describes the behavior of these metric types?,"User-defined log-based metrics can be created at the organization level, while system-defined metrics apply only to individual projects.","System-defined log-based metrics provide real-time alerting on individual log entries, while user-defined metrics require aggregation over time windows.","System-defined log-based metrics automatically populate historical data, while user-defined metrics only count log entries received after creation.","User-defined log-based metrics are calculated from both included and excluded logs, while system-defined metrics are calculated only from included logs stored in log buckets.",4,"User-defined log-based metrics are calculated from all log entries received by the Logging API, regardless of inclusion or exclusion filters that may apply. System-defined log-based metrics are calculated only from log entries that have been stored in log buckets, so explicitly excluded logs are not included in system metrics. Reference: https://cloud.google.com/logging/docs/logs-based-metrics"
GCP PSOE,Your organization needs to enforce that all new Cloud Storage buckets across all projects require uniform bucket-level access. You want to verify the current effective policy on a specific project that may have inherited or overridden policies from parent resources. Which gcloud command should you use?,gcloud org-policies describe constraints/storage.uniformBucketLevelAccess --effective --project=PROJECT_ID,gcloud org-policies describe constraints/storage.uniformBucketLevelAccess --project=PROJECT_ID,gcloud resource-manager org-policies describe constraints/storage.uniformBucketLevelAccess --project=PROJECT_ID,gcloud org-policies list --project=PROJECT_ID --filter='constraint:storage.uniformBucketLevelAccess',1,"The --effective flag returns the organization policy as it is evaluated at that specific point in the resource hierarchy with all inheritance included. This shows the actual policy that will be enforced on the project, whether it was set directly, inherited, or merged from parent resources. Reference: https://cloud.google.com/resource-manager/docs/organization-policy/using-constraints"
GCP PSOE,Your organization's SOC team received an alert from Google Security Operations (SecOps) SIEM indicating a potential malware infection. The Applied Threat Intelligence (ATI) feature identified an IOC match with a High priority based on Mandiant threat intelligence. You need to investigate this incident to understand the scope and impact. What should you do first?,Use BigQuery to export all logs from the past 30 days and perform offline analysis to identify all assets communicating with the malicious indicator.,"Navigate to the IOC matches page and review the Events tab to view event prioritization, UDM fields, and event details related to the IOC match.",Create a new YARA-L rule to detect the IOC and enable it as a live rule to capture future instances of this threat pattern.,Immediately mute the IOC to prevent alert fatigue while the investigation is pending to reduce noise for other analysts.,2,"When Applied Threat Intelligence is enabled and an IOC match occurs, the IOC matches page displays all relevant details. The Events tab shows how events are prioritized, provides the rationale for the priority, and displays the UDM fields and event details needed to understand the incident scope. Reference: https://cloud.google.com/chronicle/docs/detection/ati-view-ioc-page"
GCP PSOE,Your security team has identified that several incident response playbooks share identical enrichment and notification logic. You want to centralize this common workflow to reduce maintenance overhead and ensure consistency across all playbooks. What should you do?,"Create a playbook block containing the shared enrichment and notification actions, then incorporate this block into the parent playbooks where this logic is needed.",Export the enrichment playbook as a JSON file and import it as a nested playbook reference in each parent playbook that requires the shared logic.,"Create a master playbook that all alerts trigger first, which then calls the appropriate response playbook based on alert type.","Use environment variables to store the enrichment logic, and reference these variables in each playbook to maintain consistency.",1,"Playbook blocks are reusable mini-playbooks designed specifically for this use case. Any edit to a block automatically affects all playbooks that incorporate it, reducing maintenance overhead and ensuring consistency. Reference: https://cloud.google.com/chronicle/docs/soar/respond/working-with-playbooks/working-with-playbook-blocks"
GCP PSOE,"Your legal team has requested that you preserve all Cloud Audit Logs related to an ongoing investigation in Cloud Storage for a minimum of 7 years. The logs must not be deletable or modifiable by anyone, including administrators, until the retention period expires. Which Cloud Storage feature configuration should you implement?",Configure a retention policy on the bucket and lock the retention policy to make it permanent and immutable.,Enable Object Versioning on the bucket and configure lifecycle rules to prevent deletion of versions.,Configure IAM policies to deny the storage.objects.delete permission for all users including administrators.,Set a temporary hold on all objects uploaded to the bucket using a Cloud Function triggered by object creation.,1,"Locking a bucket's retention policy permanently prevents the policy from being removed or the retention period from being reduced. Once locked, objects cannot be deleted until they meet the retention period, providing the immutable storage required for legal evidence preservation. Reference: https://cloud.google.com/storage/docs/bucket-lock"
GCP PSOE,You are updating the SCC Enterprise – Cloud Orchestration and Remediation use case in Security Command Center Enterprise to support the latest toxic combination functionality. The update process requires modifying the existing connector configuration. What is the correct sequence of steps to update the SCC Enterprise – Urgent Posture Findings Connector without losing pending findings?,"Install the new use case version first, which will automatically update the connector and all associated playbooks without requiring any manual intervention.","Delete and recreate the connector with the new configuration settings, then manually reimport all findings from the last 24 hours using the SCC API.","Create a backup of the existing connector configuration, delete the connector, install the new use case, and restore the connector from the backup configuration.","Disable the connector, delete the existing default playbooks, install the latest use case version, update the connector parameters, and re-enable the connector.",4,Security Command Center ingests findings collected while the connector is disabled when you update and enable the connector. You must disable the connector before deleting playbooks to avoid having alerts with no playbooks attached. Deleting playbooks before upgrading prevents duplication and has no impact on case management. Reference: https://cloud.google.com/security-command-center/docs/enterprise-security-operations-software-update
GCP PSOE,"Your security operations center uses an external threat intelligence platform that provides daily updates of malicious IP addresses. You want to configure Event Threat Detection to detect connections to these IP addresses. However, you discover that the Configurable Bad IP custom module is generating findings based on VPC network traffic. What is the most likely reason if the module fails to detect connections to the threat intelligence IPs?","VPC Flow Logs are not enabled for the VPCs containing the monitored resources, preventing the custom module from detecting the network connections.","The Security Command Center Standard tier does not support custom modules, requiring an upgrade to the Premium tier.",Event Threat Detection custom modules cannot use external threat intelligence sources and only support Google-provided threat indicators.,The threat intelligence IP addresses exceed the 6 MB custom module size limit causing the module to fail silently.,1,"The Configurable Bad IP custom module requires VPC Flow Logs (or alternatively Cloud NAT logging or Firewall Rules Logging) to detect connections to suspicious IP addresses. If VPC Flow Logs are not enabled, the custom module cannot evaluate network traffic to generate findings. Reference: https://cloud.google.com/security-command-center/docs/concepts-event-threat-detection-overview"
GCP PSOE,You are investigating a potential privilege escalation incident and need to analyze Cloud Audit Logs to understand the full sequence of events. You want to identify both the API calls that modified IAM policies and the subsequent data access patterns. Which combination of audit log types must you analyze?,"Data Access audit logs for IAM policy reads, and Policy Denied audit logs for unauthorized access attempts.","Admin Activity audit logs only, since they record all administrative operations including data access by administrators.",System Event audit logs for all automated actions and Policy Denied audit logs for access violations.,"Admin Activity audit logs for IAM policy changes, and Data Access audit logs for subsequent resource access patterns.",4,"Admin Activity audit logs capture API calls that modify configuration including SetIamPolicy operations, while Data Access audit logs record API calls that read or access user data. Analyzing both provides the complete attack chain from privilege escalation to data exfiltration. Reference: https://cloud.google.com/logging/docs/audit"
GCP PSOE,"A security analyst notices that after disabling a Security Health Analytics detector, the existing active findings for that detector type remain visible in Security Command Center. The analyst expects the findings to be removed immediately. What explains this behavior?","Security Health Analytics operates using batch scans, so the change takes effect only after all ongoing batch scans complete.","The default Findings page filter shows both active and inactive findings, so the findings appear unchanged.",Findings are only removed after a manual purge is triggered through the Security Command Center Settings page.,"When a detector is disabled, existing findings are automatically marked as inactive, not deleted, and remain visible in Security Command Center.",4,Disabling Security Health Analytics detectors changes the state of existing findings to INACTIVE rather than deleting them. Findings in Security Command Center are retained according to the data retention policy and can be viewed by adjusting query filters to show inactive findings. Reference: https://cloud.google.com/security-command-center/docs/how-to-use-security-health-analytics
GCP PSOE,Your organization uses Security Command Center Premium and wants to prioritize vulnerability remediation based on real-world exploitability data. You notice that some vulnerability findings have CVE information with exploitability ratings. What is the source of these exploitability ratings and how do they affect vulnerability prioritization?,The exploitability ratings are calculated by the Risk Engine during attack path simulations and are only available for toxic combination findings.,The exploitability ratings are provided by Mandiant Threat Intelligence analysts and are incorporated into attack exposure score calculations to provide more accurate prioritization.,The exploitability ratings are sourced from the National Vulnerability Database (NVD) CVSS scores and are displayed as informational metadata only.,The exploitability ratings are generated by Security Health Analytics based on network exposure and are used to filter findings on the Vulnerabilities page.,2,"Security Command Center includes CVE exploitability ratings provided by Mandiant Threat Intelligence analysts in vulnerability finding details. These ratings are incorporated into attack exposure score calculations, enabling more accurate prioritization by factoring real-world exploitability data into the Risk Engine's attack path simulations. Reference: https://cloud.google.com/security-command-center/docs/release-notes"
GCP PSOE,Your security team wants to enhance detection accuracy in Google Security Operations (SecOps) by incorporating entity risk scores into YARA-L rules. You need to create a rule that generates detections only when a hostname has a risk score exceeding a specific threshold. What is a key requirement when writing YARA-L rules that use entity risk scores?,Configure entity risk scores in the meta section of the rule using key-value pairs for threshold definitions.,"Specify a supported risk window size of either 24 hours (86,400 seconds) or 7 days (604,800 seconds) when referencing entity risk scores.",Join the entity risk score directly with the UDM event using the metadata.event_timestamp field without specifying any window size.,Use the outcome section to calculate dynamic risk scores based on detection frequency across all time periods.,2,"Entity risk score rules only support two specific risk window sizes: 24 hours or 7 days. If you don't specify a risk window size in the rule, it defaults to one of these values. Using inconsistent windows can lead to inaccurate results due to data overlaps or gaps. Reference: https://cloud.google.com/chronicle/docs/detection/yara-l-entity-risk-score"
GCP PSOE,"You are creating an Event Threat Detection custom module using the gcloud CLI for your organization. You need to configure the JSON template to specify critical severity, include a description of the threat, and provide remediation guidance. Which JSON structure correctly defines these metadata attributes?","{ 'finding': { 'severity': 'CRITICAL' }, 'detection': { 'description': 'Connection to known C2 server', 'recommendation': 'Isolate the affected VM and investigate.', 'ips': ['10.0.0.1'] } }","{ 'alert': { 'priority': 'CRITICAL', 'message': 'Connection to known C2 server', 'action': 'Isolate the affected VM and investigate.' }, 'bad_ips': ['10.0.0.1'] }","{ 'config': { 'severity_level': 'CRITICAL', 'threat_description': 'Connection to known C2 server', 'remediation_steps': 'Isolate the affected VM and investigate.' }, 'indicators': ['10.0.0.1'] }","{ 'metadata': { 'severity': 'CRITICAL', 'description': 'Connection to known C2 server', 'recommendation': 'Isolate the affected VM and investigate.' }, 'ips': ['10.0.0.1'] }",4,"Event Threat Detection custom module templates require a 'metadata' object containing 'severity' (with values LOW, MEDIUM, HIGH, or CRITICAL), 'description' for threat context, and 'recommendation' for remediation guidance. The detection parameters like 'ips' are specified at the same level as metadata. Reference: https://cloud.google.com/security-command-center/docs/use-custom-modules-etd"
GCP PSOE,You are creating an SLO for a security log processing pipeline that must process events within 5 seconds at least 95% of the time during each 10-minute measurement window. The underlying latency metric provides percentile distribution data rather than individual request measurements. Which SLI evaluation method should you configure for this SLO?,Configure an availability SLI based on the default latency metrics automatically detected by Cloud Monitoring service monitoring.,Configure a request-based SLI using TimeSeriesRatio to compare successful latency measurements against total measurements.,Configure a windows-based SLI that evaluates whether the 95th percentile latency metric is below 5 seconds within each 10-minute window.,Configure a request-based SLI using a DistributionCut structure with a latency range of 0 to 5 seconds to count good requests.,3,"When the raw metric available is a latency percentile (distribution data), you must use a windows-based SLO. Windows-based SLIs measure the number of time windows that meet a goodness criterion against the total number of windows, which matches the stated requirement. Reference: https://cloud.google.com/stackdriver/docs/solutions/slo-monitoring"
GCP PSOE,Your security operations team is designing Google Security Operations (SecOps) SOAR playbooks for multiple customers as an MSSP. You need to implement a common IP reputation enrichment workflow that will be reused across different playbooks while allowing each customer's playbook to modify input parameters. What should you do?,Create custom Python scripts in the IDE for each customer's enrichment workflow and call them from their respective playbooks.,Create a separate playbook for each customer with duplicate enrichment steps and manually synchronize updates across all playbooks when changes are required.,Create a single playbook with hardcoded customer-specific parameters and use conditional branching to route each customer to different enrichment paths.,"Create a playbook block with input parameters for the enrichment workflow and insert it into parent playbooks, modifying input values as needed for each customer.",4,"Playbook blocks are reusable mini-playbooks that let you implement common workflows across multiple playbooks. Blocks can accept input parameters that can be modified for each individual block instance when inserted into a parent playbook, supporting adaptable workflows. Reference: https://cloud.google.com/chronicle/docs/soar/respond/working-with-playbooks/working-with-playbook-blocks"
GCP PSOE,You need to reduce false positives in your Cloud DLP classification baseline while maintaining detection of legitimate sensitive data patterns specific to your organization. Your organization uses a custom employee ID format that matches patterns similar to credit card numbers. What should you configure in your inspection template?,Configure a hotword rule that increases the likelihood of CREDIT_CARD_NUMBER findings when preceded by keywords like 'payment' or 'billing'.,Create an exclusion rule using a regular expression that matches your employee ID format and apply it to the CREDIT_CARD_NUMBER infoType detector.,Remove the CREDIT_CARD_NUMBER infoType from the inspection template and create a custom infoType with a more restrictive pattern.,Increase the minimum likelihood threshold to VERY_LIKELY for all infoTypes in the inspection template to filter out low-confidence matches.,2,Exclusion rules allow you to exclude findings that match specific patterns from triggering as a particular infoType. This prevents false positives from your employee ID format while maintaining detection of actual credit card numbers. Reference: https://cloud.google.com/dlp/docs/creating-custom-infotypes-rules
GCP PSOE,You need to enable your security team to perform complex queries that join Cloud Logging audit log data with external threat intelligence data stored in BigQuery. You want to use Log Analytics capabilities while minimizing data duplication. What should you configure?,"Configure a Pub/Sub subscription to stream logs to Dataflow, transform them with threat intelligence enrichment, and load into BigQuery.","Create an aggregated log sink to export logs to a BigQuery dataset, then join with threat intelligence tables.",Use Log Analytics queries with the EXTERNAL_QUERY function to connect directly to threat intelligence sources.,"Create a linked BigQuery dataset for the log bucket upgraded to Log Analytics, then run join queries in BigQuery.",4,"A linked BigQuery dataset allows BigQuery to read log data stored in the log bucket without duplicating the data. This enables you to join log data with other BigQuery datasets, such as external threat intelligence feeds, while using Log Analytics storage. The linked dataset is read-only and points to the log data. Reference: https://cloud.google.com/logging/docs/analyze/query-linked-dataset"
GCP PSOE,"You created an SLO for a critical security authentication service with a 99% availability target over a 7-day compliance period. On the third day, you notice the error budget shows -5%, indicating the service has exceeded its allowable failures. You need to understand what this metric indicates and determine appropriate action. What does a negative error budget value indicate?",The service has exceeded its allowable failures and is currently non-compliant with the SLO for the rolling compliance window.,The compliance period has reset and the negative value represents borrowed error budget from the previous period.,The monitoring system has detected data gaps in the compliance period that need to be backfilled before accurate calculations.,The SLO configuration contains an error and needs to be recalculated with a more realistic availability target.,1,An error budget less than zero indicates a non-compliant rolling SLO window. This means the service has consumed more than its allowed error budget and is failing to meet the defined SLO target during the compliance period. Reference: https://cloud.google.com/stackdriver/docs/solutions/slo-monitoring
GCP PSOE,Your compliance team requires weekly reports that analyze the IAM policy configurations across your entire Google Cloud organization to identify overly permissive access. The reports must show historical trends and allow for SQL-based analysis. What approach should you use?,"Export Cloud Asset Inventory metadata with IAM_POLICY content type to a BigQuery partitioned table, and use scheduled queries to generate weekly compliance reports.",Use the Cloud Asset Inventory searchAllIamPolicies API to query IAM policies weekly and store results in Cloud Logging for historical analysis.,Use Security Command Center Security Health Analytics to generate weekly compliance findings and export them to Cloud Storage in CSV format.,"Configure Cloud Asset Inventory feeds to stream IAM policy changes to Pub/Sub, then aggregate the messages into weekly reports using Dataflow.",1,"Cloud Asset Inventory supports exporting IAM policies directly to BigQuery, where you can run SQL queries for analysis. Using partitioned tables enables historical trend analysis, and scheduled queries can automate the weekly report generation. BigQuery provides the SQL-like experience needed for compliance analysis. Reference: https://cloud.google.com/asset-inventory/docs/export-bigquery"
GCP PSOE,You are threat hunting across GKE clusters and need to detect containers executing malicious scripts. Container Threat Detection has generated a 'Malicious Script Executed' finding. You want to understand how Container Threat Detection identified this activity. What detection mechanism does Container Threat Detection use for script analysis?,Container Threat Detection uses natural language processing (NLP) to analyze Bash and Python scripts to determine if the executed code is malicious.,Container Threat Detection uses YARA rules to pattern match against known malicious script signatures.,Container Threat Detection compares script hashes against a known malware database maintained by Google Threat Intelligence.,Container Threat Detection monitors system calls made by script interpreters and compares against baseline behavior profiles.,1,"Container Threat Detection includes NLP capabilities specifically designed to analyze Bash and Python scripts. The detector service evaluates executed scripts using natural language processing to identify malicious code patterns, which enables detection of script-based attacks that might otherwise evade signature-based detection. Reference: https://cloud.google.com/security-command-center/docs/concepts-container-threat-detection-overview"
